mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zero_crossing_rate_mean,file_name
-189.09105,110.86749,2.9827712,48.36251,-6.4262404,20.728699,-12.56162,15.884039,-13.630971,9.418686,-8.044495,8.090904,-10.641822,1796.8948919886873,2103.0586758202926,3925.263116752465,0.07510279207753287,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00002.wav
-121.542076,89.58558,23.789017,32.782005,8.866974,-2.6041193,6.634385,1.7822744,-2.9385774,-3.0915277,-0.6919335,-5.426301,-6.5422587,2322.240523866596,2803.8732432813813,5450.573305630075,0.08068951505703789,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00049.wav
-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.247098,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221,2539.081379106247,2644.4142912968027,5260.713071889501,0.09429756984725444,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00080.wav
-147.10289,120.109085,-21.602928,39.639435,6.9424305,15.083756,-1.0146863,15.940521,2.5470614,4.496182,0.015698332,4.3269377,4.6409745,1629.2960017192215,1886.519012237297,3258.641445221868,0.06708825768561485,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00066.wav
-238.91705,132.3233,-0.10172186,41.223972,2.4205303,19.089252,7.9586997,19.93688,-0.62866604,11.0968075,-1.7136846,9.941104,3.0233514,1291.4990686418103,1746.6522669686226,2827.5527139827436,0.04460126341357309,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00034.wav
-174.87035,79.32584,-24.305244,17.970098,24.48427,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253926,-2.3426087,2479.991063724072,2521.6384031877315,5047.412789116879,0.105634531491686,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00042.wav
42.091446,37.40042,-7.90959,4.4857416,8.942609,3.5316226,3.0874798,1.6347407,6.2700963,1.8271872,-0.5557448,-0.39818,1.627477,4435.732059302078,2844.7665660116954,7625.9014510223315,0.26014779098994584,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00086.wav
-147.46721,113.253334,-6.285358,9.108814,24.549637,-9.7793,13.131395,-1.9983363,-2.705812,12.224996,-4.1247916,-1.0217457,1.9693737,2109.798559689395,2528.143974245456,4606.440101145592,0.0892859840245553,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00093.wav
-157.81721,109.850296,8.46534,41.79409,5.1190033,25.75197,-12.951751,22.064224,-15.503764,14.367301,-11.917588,11.595214,-10.627039,1923.1216152231768,2314.081014883259,4492.270825025377,0.06818641845514307,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00015.wav
-236.64937,91.689575,1.8816682,45.468155,1.2822024,32.26184,9.05218,19.610588,-5.0543056,10.958242,-4.0026364,7.5312138,-0.33062655,1811.1579026505942,2166.3985648744233,4119.003657011311,0.0592051400570379,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00036.wav
-170.86713,107.73833,-1.7606595,46.446262,-0.19452451,24.93753,-10.676094,18.083887,-10.79039,11.160347,-7.255222,6.2078676,-6.469772,1907.6056942036873,2124.6225269883566,4220.649368746374,0.07740447360788863,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00018.wav
-202.04497,111.10007,8.902879,51.81522,1.3010836,30.039171,-4.5082717,22.444956,-7.142242,11.495427,-4.753539,10.595638,-2.635942,1585.361927340042,2127.1046577750276,3735.8608591031034,0.04365755510440835,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00029.wav
-194.36122,157.1069,-14.131716,44.067635,3.4900806,17.45554,2.9821827,5.8288302,3.0098605,1.0710149,2.5813632,0.7985505,0.6509365,1052.543425045613,1401.6280934476538,2055.8963076421114,0.038035334493426144,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00089.wav
-104.17264,83.90962,18.852966,28.91025,10.622362,9.324545,9.320574,6.528051,3.0035238,2.485452,2.798024,-0.19782688,3.1041365,2455.426131281741,2821.2230571683826,5584.577109918793,0.08757227921983758,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00044.wav
-198.73212,102.408325,-9.996929,30.804916,-3.2927678,20.279371,-5.631608,28.096033,-11.504986,18.203848,-7.3605947,12.280453,-4.3624167,1995.2769651140734,2295.684096517595,4557.769732906758,0.07027624709976799,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00011.wav
-206.51552,122.598175,-0.5765911,29.354094,10.233527,28.23236,-9.929435,13.371487,-8.455472,11.285515,-7.2900777,7.073109,-10.346017,1608.5066742460233,1975.3501475048529,3436.710876323231,0.07061687330819799,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00013.wav
-130.38496,84.30335,29.343412,23.83001,8.26928,13.85476,2.2300909,2.9289231,2.5831263,0.097250044,2.3351214,2.7418041,3.7526884,2525.5469562709054,2839.8418168272824,5595.360365157338,0.08219627622293117,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00055.wav
-300.45297,99.25205,53.02273,43.22858,18.889395,24.840748,-7.9489493,22.167065,1.7830725,24.789507,8.392867,20.708576,2.8050349,1312.5009449202735,2137.547304418511,2648.3175255582946,0.025934796137857694,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00039.wav
-169.15335,110.46,-8.5762,43.884247,0.27496967,26.637417,-14.368152,13.034431,-11.149249,8.130109,-7.6929674,10.910651,-8.175924,1811.4103936654164,2019.3002564021972,3854.8513744380803,0.07214969124613302,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00024.wav
-154.80096,110.02115,-18.445381,36.652042,0.52338845,31.578094,-10.432264,18.818375,-7.174978,13.1448,-5.248939,8.900309,-6.7106643,1803.9538105585716,1973.1231937162263,3779.060494761456,0.07795204345514307,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00017.wav
-285.87192,138.68126,19.889305,35.23311,-8.018051,7.0739436,5.402232,-3.204429,-1.159002,3.1945817,1.4917812,-4.045572,-6.3234906,1366.6849879747774,1737.1894705207098,2563.3254898673144,0.0711814367024362,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00083.wav
-123.69994,66.21,8.186225,49.73067,8.53451,25.871931,-5.3876905,12.882779,-2.5431159,6.808867,-3.566336,7.6386356,-2.051774,2673.223822306729,2550.3652369896545,5608.450154527987,0.11116763038959783,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00048.wav
-140.33403,69.64921,-9.967759,52.151146,3.2525928,4.558453,-3.4963846,2.9177577,-6.5630164,-2.6553156,-1.734528,-6.9452734,-5.833263,2478.0490603630687,2310.1002476731487,4759.937033243909,0.1149432188950116,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00047.wav
-182.2128,83.50317,4.883158,12.692699,30.064579,17.202955,6.1048517,7.6960196,7.1469874,8.881941,-2.1440816,5.7184424,1.4553062,2542.483268553463,2726.2070510272347,5477.693817067865,0.10157722774071926,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00054.wav
-192.26941,116.49569,-10.950728,29.891136,-0.659651,21.443464,-11.864701,18.651209,-13.07924,14.4656515,-7.3812265,4.820051,-2.8101099,1754.1768111795132,2026.2008748333612,3768.9933475928074,0.07387510271655066,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00007.wav
-94.26049,68.1341,4.029074,7.6326213,12.799715,-3.1867485,-3.9116669,3.8171222,-6.116798,-0.3535828,0.32772845,-4.678538,-3.0110476,3089.7484730911488,2973.7469946717697,6574.88795588022,0.13615569714327147,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00072.wav
-159.94904,92.831566,-28.738466,31.430214,-6.613219,12.648388,0.8581188,10.94528,-2.0855348,3.6626525,3.568859,0.3236955,8.55835,2314.083798452271,2180.0911347258047,4559.834788736224,0.12383575321442382,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00091.wav
-301.49734,77.235374,-13.607271,39.30776,1.6184661,16.896568,-7.250595,-3.6030777,1.1652853,-3.2659786,-8.4299755,-3.6008189,-2.6064856,2395.5102135646594,2300.637993099421,4791.645632431844,0.11850204526778808,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00060.wav
-232.50473,131.2295,2.6469774,18.397951,11.315558,22.92844,-10.467937,16.771238,-15.256651,15.530609,-8.389645,8.022548,-3.7816064,1609.8372860104516,1990.4036604258904,3270.9318581424013,0.06057066596577726,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00009.wav
-239.98523,108.75726,-8.204985,32.188335,-8.809303,18.63971,-4.6758165,15.522415,-3.7181525,14.518621,-4.7976065,6.4072766,-2.9404187,1701.0178296815598,2000.571864187631,3693.693751359484,0.06552258555684455,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00038.wav
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,2566.857509437963,2629.631143825934,5313.696742223753,0.09938166147041763,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00081.wav
-120.34942,16.420616,25.026825,37.238605,9.279794,13.024576,3.2330544,5.9783425,4.086191,1.7150491,1.9000336,2.675162,2.0213578,4281.984674096292,3111.955776476379,7925.459448865284,0.2237736701227765,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00045.wav
-176.76518,116.84069,-21.308065,38.76341,-5.4505615,26.620836,-8.181732,15.778047,-10.484447,11.044604,-10.051371,9.914849,-3.2497032,1798.3807585425818,1964.1726758648063,3796.5385277697214,0.0730159845079273,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00005.wav
-76.086586,101.112076,-11.623927,46.250248,-11.212149,31.397367,-9.473126,22.47439,-16.812243,15.9744,-9.512783,11.821731,-7.8461685,2118.551041160394,2303.0696601109494,4853.047736006381,0.07924770700406032,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00016.wav
-166.97626,116.62674,-44.220535,70.51435,2.3173788,16.009483,12.503331,4.093497,5.321485,4.5174103,7.2984114,7.585032,2.9087095,1630.16101822981,1578.5100390936884,3183.699903023492,0.0796547968629157,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00096.wav
-97.79847,108.82947,-24.920458,21.30602,12.562689,7.7732735,-3.2863529,3.5319328,0.68951005,4.1941905,-9.668842,4.2639046,2.458041,2022.4897300831608,2129.800378822572,3834.3673529038574,0.09561853489945862,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00094.wav
-171.62009,99.35643,-8.280707,49.61246,1.082139,31.125254,-7.139069,15.894791,-1.364951,12.743275,-5.194913,11.808011,-5.326039,1840.8628555568264,2054.397807746015,4007.2907981075987,0.07454389319895592,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00026.wav
-104.97809,66.42009,-2.311486,24.598465,8.404793,6.7628636,1.6792358,5.1807957,1.047926,2.1903608,2.9473705,4.5740833,4.200725,2955.030353182864,2690.2864436066775,5869.496526518997,0.12703658219740913,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00050.wav
-162.50012,98.50553,-1.639287,20.811337,12.054913,11.739406,6.087686,4.9532595,1.6935803,3.045784,-0.8581664,4.114119,3.421534,2173.8734628702273,2460.470767071349,4658.516146135441,0.08315697807907967,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00056.wav
-88.075615,109.439316,-25.164967,40.39529,-8.778365,24.714594,-11.525629,18.510263,-8.291809,17.030918,-8.433278,9.799046,-12.903516,2006.849363904241,2120.295215487879,4323.369242586282,0.09282441814095127,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00021.wav
-243.82346,123.33697,-15.560958,38.889877,6.496988,25.51104,3.0384357,17.18275,-0.2187877,8.984406,-2.4903076,6.765832,-3.4475503,1510.792459157385,1850.5331677660085,3319.1775576421114,0.06583149047757154,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00032.wav
-169.36552,83.94522,11.218591,12.120248,21.056637,9.510337,0.9373275,2.19974,0.8741441,1.6558639,-0.40982684,0.73294413,-4.780017,2631.1187832454702,2827.597160930656,5698.113546349333,0.11195424279775715,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00058.wav
-265.6985,80.639626,9.737633,36.647453,27.827784,12.086293,15.0113535,15.11303,6.5591526,6.282747,7.484471,5.643651,4.348831,2112.968318838473,2595.2257204834805,4785.22564031685,0.06084407325502707,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00062.wav
-207.39706,134.70505,-9.09317,38.44704,6.303592,22.595772,-8.299388,16.295506,-8.471838,4.1403346,-4.3538995,6.340493,-6.9138722,1417.957488637926,1704.483861760768,2880.3365402044665,0.06082141519238206,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00006.wav
-184.58188,106.214096,4.0007606,38.708908,8.411526,30.451197,-3.3438368,20.298872,-1.5424038,15.91683,-6.5128145,13.191903,-1.7114565,1754.0198285353754,2068.163203945778,3840.3376957656615,0.0712822650812065,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00019.wav
-177.28357,110.989265,-15.664685,36.767456,0.053477183,24.45962,-3.7588267,18.421553,-3.3568943,13.789159,-2.092428,8.603011,-5.9429135,1708.9705332649312,1899.221919073423,3582.5804247933584,0.07374708466260634,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00025.wav
-138.14923,101.4922,-35.34274,36.13486,-9.498244,14.763237,-0.23156758,11.520837,-2.1008186,3.4033105,4.196897,0.13718973,9.018026,2170.387167840117,2054.44001833899,4305.982804796258,0.11999294578982986,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00092.wav
-151.81317,105.13033,-6.1609178,47.94136,11.341762,15.082948,11.639795,6.6186438,6.823285,2.3987532,-1.034365,-0.21745537,-0.63714784,1778.172233591523,2174.2035345645522,3821.7855006525524,0.06088825647718484,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00077.wav
-110.21196,48.556263,29.646896,18.435993,-0.46312654,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949822,-0.67925465,0.54267365,1.9057006,3296.462832779134,3065.0234997852335,6910.209723027842,0.12183240284222738,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00087.wav
-194.54175,118.60043,-6.408212,40.801094,-3.2935107,25.461584,-9.303606,11.395713,-6.1569276,15.344735,-5.162594,5.759956,-6.2791595,1691.3385554367064,1963.2127149972714,3656.0647703378772,0.06943789878190255,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00008.wav
-142.80992,103.12614,-15.227189,38.25691,-13.002163,2.7503061,-1.6656564,-3.4389293,-4.452703,-9.288576,-10.127065,-2.1181872,-4.4648905,2007.0624463203942,2111.0783107529746,4137.222778603538,0.09398639912026295,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00097.wav
-136.7909,75.6045,-5.326231,23.456251,0.77529657,12.287903,4.473609,5.164087,-0.0625443,9.0365505,4.8868027,2.3323922,5.4959455,2288.627178100081,2533.888402309692,5005.570428056119,0.060985686146558395,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00070.wav
-105.895134,88.19101,19.303364,30.587206,10.000639,17.935595,3.6842966,8.918493,5.854395,8.842855,5.6089683,10.507836,5.9251924,2148.49442922645,2665.474788911582,5063.999850456787,0.05099348052010828,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00074.wav
-249.37834,111.5012,11.242059,41.338905,-2.8823273,34.554188,0.4282836,22.32778,-9.970537,10.225955,-2.7978456,8.755895,-1.4459753,1615.8305954532223,2062.8340659084033,3560.6641871193447,0.059114130172080434,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00033.wav
-239.29301,98.96103,19.215805,50.779667,2.8353832,32.239788,-1.4994841,16.72849,-7.4477024,16.716438,1.5062196,16.054792,2.8095517,1814.1339363070715,2188.1163325481007,4069.00099468895,0.07047110643851508,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00030.wav
-67.11288,80.68692,-43.87355,57.721367,-12.790038,33.588192,-7.73336,14.119095,-1.2372346,7.4127393,-2.044152,6.0994887,-6.627344,2467.1929456866374,2006.4014228485987,4723.590385277697,0.13959632395591648,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00099.wav
-91.45285,98.79366,-23.196144,46.873005,-6.847095,29.29433,-9.957947,25.666126,-10.203301,19.623264,-8.207199,13.411509,-6.494058,2059.0247748045203,2227.235016982022,4553.198298832656,0.07230036736272236,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00022.wav
-85.34023,60.93964,34.79256,19.793852,16.717466,7.9690657,9.30231,11.351191,1.3844681,-0.08300852,6.4046226,3.6226323,5.658961,3289.1034005754636,3253.1477161106054,7286.299689131381,0.1340670014017788,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00052.wav
-169.06036,79.51624,15.222343,42.739277,7.678778,17.028755,-5.9828863,0.53912115,0.058045,-0.9593687,0.8281724,-1.5911511,-2.8918557,2322.2154852399008,2592.7201538766035,5227.597237075841,0.08096405524941995,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00046.wav
-194.7791,83.05221,-0.76357824,32.33564,2.8098269,23.164373,2.972536,14.224822,8.545868,10.442085,7.072537,8.811519,1.4220293,2104.695061638517,2311.35317114462,4381.024269050899,0.07783120045436968,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00068.wav
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,2566.857509437963,2629.631143825934,5313.696742223753,0.09938166147041763,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00082.wav
-75.25609,44.865067,10.096427,1.1540514,1.1483595,-3.1336844,0.13224763,0.056791928,-3.4559073,0.10516598,-1.929706,-2.3094442,-0.06527587,3880.9607426552216,3361.8066274201597,8249.673214091503,0.18918764803267596,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00088.wav
-175.1141,116.63851,-55.121067,59.895454,1.9730682,1.0933509,14.589569,-3.2228153,2.7886484,5.7000294,-1.8436579,7.875683,0.40088844,1797.2434967059141,1649.8017975287858,3439.675230659078,0.0993631573859242,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00085.wav
-256.234,104.23237,-7.26949,56.268616,11.037997,27.324654,5.830772,17.782099,-1.2737304,14.674843,-3.46669,10.861863,-2.4603555,1640.7106468821476,1906.9991727325626,3497.346910799739,0.06780765117459396,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00028.wav
-251.33118,105.8357,2.1622968,32.47585,16.535753,8.277351,10.350331,5.496451,0.86778474,8.342784,-0.62853765,9.887255,-1.847566,2004.6584158276357,2297.795832802628,4159.813490157338,0.08975349538379737,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00053.wav
-177.44118,98.32117,14.729943,21.141994,14.945246,10.197006,4.980918,0.84408003,4.833774,6.8653493,3.542343,-0.35030088,0.57976705,2169.6559456996456,2576.932481929306,4773.88448693083,0.07884288295146945,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00057.wav
-69.06215,79.14716,13.084549,29.383537,0.27989486,4.15481,-0.4426153,0.17704023,2.803924,0.6051489,-2.8017468,-0.5161707,-3.1838446,2617.1778006286586,2787.4453144858594,5719.163792869054,0.1031685790071539,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00095.wav
-93.51898,80.19957,-0.32109207,15.24674,4.3359027,9.050054,1.6788754,2.5456696,-4.296264,0.9993399,-1.6968484,-2.997322,2.2623456,2671.481384342479,2716.552296984155,5699.20436213022,0.11736196708236658,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00059.wav
-141.76859,44.183735,21.72969,43.29263,21.732172,11.185505,3.5456066,15.014226,-1.7388556,6.4309955,6.9139385,0.7089671,3.9630046,3109.7327645271375,2852.71340462504,6393.12140869707,0.12158920630317092,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00071.wav
-175.57849,104.87788,-15.688772,27.520798,-8.110775,24.028858,-10.312878,18.851534,-8.380903,11.850702,-7.579116,12.561645,-6.039826,2009.7625946802298,2141.3681996178675,4304.875335339327,0.08445301926237432,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00004.wav
-201.19154,104.146736,-15.439406,30.81282,14.260963,31.42331,-7.8610992,17.967077,-4.053848,16.94223,-11.208057,12.122964,-5.282073,1923.603059591631,2108.0590439675548,4154.2594891966355,0.08490731341840681,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00003.wav
-105.91556,88.01672,19.373737,30.624731,10.023094,18.013231,3.6694536,8.916311,5.8173366,8.875632,5.66506,10.551832,5.903659,2152.9019278799587,2667.4425983468664,5073.059450224768,0.05103162159222738,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00073.wav
-159.48033,104.85739,-10.333498,34.647846,-4.978135,26.803732,-21.9402,23.42468,-14.025368,19.575533,-8.296037,9.729553,-10.074867,2133.3521515473035,2289.5782061974537,4801.404686593677,0.09779937342904099,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00000.wav
-164.63867,142.70457,-41.48605,41.21754,16.174034,-5.580434,7.6316433,5.6135707,0.7995733,-10.474629,-2.337159,-0.49053884,-3.068359,1484.7799129182074,1644.2103910112346,2775.1852296621228,0.0760128909271075,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00043.wav
-168.58931,109.539154,-20.654816,38.94365,7.9577336,0.3369375,6.0480947,4.082806,-1.3642375,0.120435864,0.24269424,0.34731224,5.3022566,1910.8838166956766,2115.3946331281586,3940.2847325442285,0.08333522150522042,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00063.wav
-134.61238,93.53315,8.519339,34.867107,3.2853146,15.506227,4.967833,8.540956,-1.2959114,2.727689,5.071606,11.859678,4.4144607,2026.4167424052794,2398.1727931725145,4462.868759969548,0.0648337804524362,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00098.wav
-223.38548,114.23247,-4.4119925,40.19879,-5.0810466,24.666904,0.7201274,17.04557,-2.362455,11.1480875,-3.0846,6.1236105,-5.687237,1699.3251213149977,2030.5500431853902,3786.1216534041473,0.06128250676720804,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00035.wav
-150.91212,111.7623,2.9338331,42.72235,-3.5816026,15.140649,3.4474072,0.1941399,-4.7153597,3.853786,-0.8861766,-5.347799,0.68960154,1788.5211001813198,2121.4543942148002,3820.544801787268,0.07597437222061099,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00084.wav
-296.14597,93.16974,-31.418373,29.494474,-18.943125,1.9469982,-19.490215,-6.2390704,-24.016157,-7.1000185,-14.198104,3.2807307,-10.582574,2032.5080275306436,1850.5023635876562,3839.0303821962007,0.1010474067092034,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00040.wav
-177.5211,89.96064,4.589545,40.16102,0.16618745,23.184374,-9.906549,12.780389,-7.3078594,18.747253,-5.7444153,6.1223145,-9.91866,2086.3916625200486,2318.0279857939595,4678.8586114232885,0.08734909730278423,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00027.wav
-177.4196,89.655815,9.641184,65.465866,-0.9979088,15.532966,8.030997,16.351896,0.27241862,2.6379752,2.8926406,0.6466755,2.585583,1930.4048085685063,2205.0965578199493,4120.219375362529,0.05900574910576179,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00041.wav
-142.86499,83.64267,21.931343,33.85721,4.630733,4.171854,1.952955,21.814585,-5.948423,0.4980754,17.418322,-11.428199,10.545863,2460.5870773027177,2682.994804583766,5286.859343278712,0.08037456798627224,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00069.wav
-74.10668,57.996204,9.13596,29.254284,12.531283,-0.18686539,0.15999481,1.3688495,-5.0895095,1.3554951,2.8467238,-1.5618768,0.8844494,3123.715745645115,2918.3494041116587,6474.557884552639,0.13354284488592422,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00061.wav
-70.077705,54.365875,15.58782,19.808746,27.015232,13.240907,0.6896495,10.069889,6.68256,-0.30866408,2.969903,6.0213785,1.0961132,3094.4494679187587,3136.176151646428,6975.225674303944,0.10086425403615623,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00064.wav
-154.95241,-1.4715774,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.496805,9.778131,10.906736,2.1772597,4274.292786512983,2876.9961596890357,7674.580146099188,0.27463082463263727,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00051.wav
-132.95634,117.10544,-2.7939982,22.53291,25.91547,0.28717512,13.512288,3.4034064,4.527343,0.54650503,-0.06926856,5.095456,-0.15438725,1728.9380569839393,2362.327759720238,3519.6045488326567,0.06046832704949729,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00067.wav
-63.820232,88.242676,-27.582493,18.598444,-3.5857682,5.2034063,0.9885983,8.044874,-4.4020996,2.272666,4.1477814,-2.203778,10.268399,2481.5194522237502,2324.114186065556,4847.385486151392,0.13501222024845322,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00075.wav
-226.43794,103.31865,0.117670305,43.954052,10.618828,35.184147,8.423489,21.13107,-3.307475,15.531951,-3.0139623,11.09414,1.7773502,1579.8511126280443,2022.4376723082414,3541.995416273927,0.05865832547853828,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00031.wav
-242.43837,98.31112,-3.8230076,46.033684,3.2677617,29.203753,8.860404,26.992907,4.7140493,13.135102,-0.6497431,12.06008,3.0021527,1709.737126203655,2068.2247261518946,3838.08944949971,0.06325753456109823,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00037.wav
-66.108925,97.88381,-18.831675,26.931944,14.003508,6.0077677,9.44209,10.566116,-0.1422594,8.125619,10.533844,8.000866,3.8141556,2081.187059476724,2264.7951009087487,4365.952692231003,0.08282126111755607,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00065.wav
-177.70435,113.62593,2.321533,35.830685,1.597782,34.69096,-8.738595,16.286312,-9.326431,14.186765,-2.0729208,13.133845,-7.250175,1637.6883378852463,2045.992577848253,3595.620253135876,0.056755803485112145,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00020.wav
-209.5813,105.26066,2.5705216,34.898067,15.326888,25.199396,-6.0632267,18.243076,-5.0739202,8.950726,-1.0186208,8.250103,-4.0277166,1716.0497964664355,2062.6838002523327,3790.5515312318735,0.06409059599767981,../input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00014.wav
